OrderLineID,OrderID,CustomerID,SalespersonPersonID,OrderDate,ProductItemID,Quantity,UnitPrice
214841,68287,146,2,3/11/2020,66,8,45
214842,68288,69,15,3/11/2020,53,2,13
214843,68288,69,15,3/11/2020,46,4,13
214844,68288,69,15,3/11/2020,140,120,5
214845,68289,1020,16,3/11/2020,81,36,18
214846,68289,1020,16,3/11/2020,154,60,20
214847,68335,1020,16,3/11/2020,86,96,18
214848,68290,975,20,3/11/2020,102,8,35
214849,68290,975,20,3/11/2020,109,9,25
214850,68290,975,20,3/11/2020,155,30,24
214851,68290,975,20,3/11/2020,132,8,32
214852,68290,975,20,3/11/2020,20,3,13
214853,68291,130,7,3/11/2020,103,8,35
214854,68291,130,7,3/11/2020,226,144,9
214855,68291,130,7,3/11/2020,211,90,4
214856,68291,130,7,3/11/2020,133,6,32
214857,68292,1057,8,3/11/2020,207,12,3
214858,68292,1057,8,3/11/2020,71,4,230
214859,68292,1057,8,3/11/2020,58,2,25
214860,68293,117,8,3/11/2020,2,7,25
214861,68293,117,8,3/11/2020,21,10,13
214862,68294,577,16,3/11/2020,42,10,13
214863,68294,577,16,3/11/2020,66,4,45
214864,68294,577,16,3/11/2020,101,108,18
214865,68294,577,16,3/11/2020,29,6,13
214866,68294,577,16,3/11/2020,9,7,32
214867,68295,493,13,3/11/2020,183,200,3
214868,68295,493,13,3/11/2020,149,84,18
214869,68295,493,13,3/11/2020,152,8,16
214870,68295,493,13,3/11/2020,59,8,25
214871,68296,558,14,3/11/2020,110,7,25
214872,68296,558,14,3/11/2020,20,1,13
214873,68296,558,14,3/11/2020,109,7,25
214874,68296,558,14,3/11/2020,51,10,13
214875,68297,960,3,3/11/2020,142,84,18
214876,68297,960,3,3/11/2020,93,96,18
214877,68297,960,3,3/11/2020,225,48,9
214878,68298,987,6,3/11/2020,71,2,230
214879,68298,987,6,3/11/2020,90,84,18
214880,68298,987,6,3/11/2020,137,6,32
214881,68299,97,16,3/11/2020,50,3,13
214882,68299,97,16,3/11/2020,195,96,4
214883,68300,528,15,3/11/2020,23,9,13
214884,68300,528,15,3/11/2020,89,120,18
214885,68301,523,20,3/11/2020,61,8,25
214886,68301,523,20,3/11/2020,62,10,25
214887,68301,523,20,3/11/2020,78,12,18
214888,68301,523,20,3/11/2020,91,108,18
214889,68301,523,20,3/11/2020,120,1,32
214890,68302,1011,20,3/11/2020,24,7,13
214891,68302,1011,20,3/11/2020,164,50,112
214892,68303,1006,13,3/11/2020,82,120,18
214893,68303,1006,13,3/11/2020,114,9,30
214894,68303,1006,13,3/11/2020,163,70,37
214895,68304,1034,15,3/11/2020,150,6,16
214896,68304,1034,15,3/11/2020,177,175,1
214897,68304,1034,15,3/11/2020,73,1,285
214898,68304,1034,15,3/11/2020,211,30,4
214899,68305,429,8,3/11/2020,90,12,18
214900,68305,429,8,3/11/2020,76,48,18
214901,68305,429,8,3/11/2020,176,6,240
214902,68305,429,8,3/11/2020,161,40,108
214903,68305,429,8,3/11/2020,88,120,18
214904,68306,160,13,3/11/2020,104,8,35
214905,68306,160,13,3/11/2020,19,6,13
214906,68306,160,13,3/11/2020,161,30,108
214907,68306,160,13,3/11/2020,20,5,13
214908,68306,160,13,3/11/2020,35,10,13
214909,68307,1029,20,3/11/2020,31,5,13
214910,68307,1029,20,3/11/2020,47,8,13
214911,68307,1029,20,3/11/2020,218,60,38
214912,68308,916,20,3/11/2020,88,72,18
214913,68308,916,20,3/11/2020,71,2,230
214914,68308,916,20,3/11/2020,25,2,13
214915,68308,916,20,3/11/2020,182,175,1
214916,68309,70,2,3/11/2020,91,96,18
214917,68309,70,2,3/11/2020,156,20,15
214918,68309,70,2,3/11/2020,165,100,26
214919,68309,70,2,3/11/2020,208,108,3
214920,68309,70,2,3/11/2020,97,12,18
214921,68310,452,6,3/11/2020,53,3,13
214922,68310,452,6,3/11/2020,30,8,13
214923,68310,452,6,3/11/2020,34,1,13
214924,68310,452,6,3/11/2020,45,5,13
214925,68310,452,6,3/11/2020,8,4,240
214926,68311,518,16,3/11/2020,141,60,5
214927,68311,518,16,3/11/2020,10,2,32
214928,68312,1004,16,3/11/2020,21,1,13
214929,68312,1004,16,3/11/2020,123,6,32
214930,68336,1004,16,3/11/2020,204,100,32
214931,68313,997,3,3/11/2020,123,4,32
214932,68337,997,3,3/11/2020,98,60,18
214933,68314,969,15,3/11/2020,15,8,240
214934,68314,969,15,3/11/2020,70,1,230
214935,68338,969,15,3/11/2020,193,48,4
214936,68314,969,15,3/11/2020,172,70,48
214937,68315,51,20,3/11/2020,162,80,22
214938,68315,51,20,3/11/2020,217,10,25
214939,68315,51,20,3/11/2020,163,50,37
214940,68315,51,20,3/11/2020,65,1,30
214941,68315,51,20,3/11/2020,171,70,32
214942,68316,812,8,3/11/2020,45,9,13
214943,68316,812,8,3/11/2020,224,240,9
214944,68316,812,8,3/11/2020,107,7,25
214945,68317,515,14,3/11/2020,111,9,30
214946,68317,515,14,3/11/2020,93,36,18
214947,68317,515,14,3/11/2020,90,48,18
214948,68318,458,14,3/11/2020,192,72,4
214949,68318,458,14,3/11/2020,149,48,18
214950,68318,458,14,3/11/2020,135,7,32
214951,68319,16,6,3/11/2020,35,6,13
214952,68319,16,6,3/11/2020,88,60,18
214953,68320,1039,15,3/11/2020,94,120,18
214954,68320,1039,15,3/11/2020,154,80,20
214955,68320,1039,15,3/11/2020,93,24,18
214956,68320,1039,15,3/11/2020,133,6,32
214957,68320,1039,15,3/11/2020,45,8,13
214958,68321,809,3,3/11/2020,82,24,18
214959,68321,809,3,3/11/2020,202,48,4
214960,68321,809,3,3/11/2020,49,2,13
214961,68321,809,3,3/11/2020,27,8,13
214962,68321,809,3,3/11/2020,99,12,18
214963,68322,452,8,3/11/2020,209,10,2
214964,68322,452,8,3/11/2020,211,60,4
214965,68322,452,8,3/11/2020,112,6,30
214966,68322,452,8,3/11/2020,19,2,13
214967,68323,1013,6,3/11/2020,132,6,32
214968,68323,1013,6,3/11/2020,226,192,9
214969,68323,1013,6,3/11/2020,91,48,18
214970,68323,1013,6,3/11/2020,155,60,24
214971,68323,1013,6,3/11/2020,1,1,25
214972,68324,832,16,3/11/2020,187,125,1
214973,68324,832,16,3/11/2020,52,3,13
214974,68325,466,2,3/11/2020,206,48,3
214975,68325,466,2,3/11/2020,13,5,32
214976,68325,466,2,3/11/2020,169,70,45
214977,68325,466,2,3/11/2020,44,6,13
214978,68326,467,3,3/11/2020,137,9,32
214979,68326,467,3,3/11/2020,109,10,25
214980,68327,983,13,3/11/2020,118,9,32
214981,68327,983,13,3/11/2020,90,120,18
214982,68327,983,13,3/11/2020,47,8,13
214983,68327,983,13,3/11/2020,172,70,48
214984,68328,33,7,3/11/2020,133,1,32
214985,68328,33,7,3/11/2020,225,240,9
214986,68328,33,7,3/11/2020,41,7,13
214987,68328,33,7,3/11/2020,16,6,13
214988,68329,463,2,3/11/2020,120,3,32
214989,68329,463,2,3/11/2020,207,48,3
214990,68329,463,2,3/11/2020,42,2,13
214991,68329,463,2,3/11/2020,109,4,25
214992,68329,463,2,3/11/2020,175,10,240
214993,68330,66,15,3/11/2020,33,8,13
214994,68330,66,15,3/11/2020,36,10,13
214995,68330,66,15,3/11/2020,160,70,33
214996,68330,66,15,3/11/2020,32,6,13
214997,68330,66,15,3/11/2020,161,10,108
214998,68331,943,13,3/11/2020,154,10,20
214999,68331,943,13,3/11/2020,125,1,32
215000,68331,943,13,3/11/2020,38,7,13
215001,68331,943,13,3/11/2020,225,144,9
215002,68332,440,3,3/11/2020,111,3,30
215003,68332,440,3,3/11/2020,151,6,16
215004,68332,440,3,3/11/2020,41,3,13
215005,68332,440,3,3/11/2020,91,96,18
215006,68333,995,8,3/11/2020,83,36,18
215007,68333,995,8,3/11/2020,46,7,13
215008,68333,995,8,3/11/2020,10,8,32
215009,68339,832,13,3/12/2020,55,10,13
215010,68339,832,13,3/12/2020,206,96,3
215011,68339,832,13,3/12/2020,187,175,1
215012,68339,832,13,3/12/2020,144,72,18
215013,68340,488,14,3/12/2020,121,9,32
215014,68340,488,14,3/12/2020,72,9,230
215015,68340,488,14,3/12/2020,156,50,15
215016,68340,488,14,3/12/2020,137,6,32
215017,68341,1001,2,3/12/2020,119,1,32
215018,68341,1001,2,3/12/2020,176,3,240
215019,68341,1001,2,3/12/2020,47,9,13
215020,68341,1001,2,3/12/2020,169,80,45
215021,68342,513,14,3/12/2020,161,90,108
215022,68342,513,14,3/12/2020,6,4,32
215023,68342,513,14,3/12/2020,142,12,18
215024,68342,513,14,3/12/2020,149,60,18
215025,68342,513,14,3/12/2020,181,200,1
215026,68343,96,8,3/12/2020,147,120,18
215027,68343,96,8,3/12/2020,60,10,25
215028,68343,96,8,3/12/2020,64,5,30
215029,68343,96,8,3/12/2020,224,24,9
215030,68343,96,8,3/12/2020,53,9,13
215031,68344,534,16,3/12/2020,49,2,13
215032,68344,534,16,3/12/2020,130,6,32
215033,68344,534,16,3/12/2020,25,9,13
215034,68344,534,16,3/12/2020,14,9,32
215035,68345,896,8,3/12/2020,85,24,18
215036,68345,896,8,3/12/2020,216,30,13
215037,68346,483,20,3/12/2020,15,2,240
215038,68346,483,20,3/12/2020,85,72,18
215039,68346,483,20,3/12/2020,29,3,13
215040,68346,483,20,3/12/2020,101,72,18
215041,68346,483,20,3/12/2020,57,3,13
215042,68347,988,2,3/12/2020,176,10,240
215043,68347,988,2,3/12/2020,75,9,345
215044,68348,920,13,3/12/2020,46,9,13
215045,68348,920,13,3/12/2020,165,10,26
215046,68349,910,15,3/12/2020,162,70,22
215047,68349,910,15,3/12/2020,152,5,16
215048,68349,910,15,3/12/2020,175,3,240
215049,68349,910,15,3/12/2020,217,90,25
215050,68349,910,15,3/12/2020,220,24,9
215051,68350,1045,2,3/12/2020,222,192,9
215052,68350,1045,2,3/12/2020,29,5,13
215053,68350,1045,2,3/12/2020,175,5,240
215054,68350,1045,2,3/12/2020,69,2,230
215055,68350,1045,2,3/12/2020,122,10,32
215056,68351,959,3,3/12/2020,17,4,13
215057,68351,959,3,3/12/2020,120,7,32
215058,68351,959,3,3/12/2020,39,7,13
215059,68352,6,20,3/12/2020,134,9,32
215060,68352,6,20,3/12/2020,209,20,2
215061,68352,6,20,3/12/2020,49,2,13
215062,68353,422,6,3/12/2020,121,8,32
215063,68353,422,6,3/12/2020,126,1,32
215064,68353,422,6,3/12/2020,202,168,4
215065,68353,422,6,3/12/2020,74,7,285
215066,68353,422,6,3/12/2020,119,6,32
215067,68354,950,15,3/12/2020,16,7,13
215068,68354,950,15,3/12/2020,22,9,13
215069,68354,950,15,3/12/2020,38,3,13
215070,68354,950,15,3/12/2020,96,96,18
215071,68355,61,8,3/12/2020,139,48,5
215072,68355,61,8,3/12/2020,47,3,13
215073,68355,61,8,3/12/2020,224,96,9
215074,68355,61,8,3/12/2020,196,216,4
215075,68356,101,15,3/12/2020,13,4,32
215076,68356,101,15,3/12/2020,2,8,25
215077,68356,101,15,3/12/2020,62,3,25
215078,68357,529,6,3/12/2020,81,60,18
215079,68357,529,6,3/12/2020,39,2,13
215080,68358,510,13,3/12/2020,102,7,35
215081,68358,510,13,3/12/2020,135,9,32
215082,68358,510,13,3/12/2020,6,3,32
215083,68359,441,20,3/12/2020,185,150,2
215084,68359,441,20,3/12/2020,92,120,18
215085,68359,441,20,3/12/2020,27,5,13
215086,68360,469,8,3/12/2020,175,5,240
215087,68360,469,8,3/12/2020,84,12,18
215088,68360,469,8,3/12/2020,50,4,13
215089,68360,469,8,3/12/2020,159,20,18
215090,68361,1000,13,3/12/2020,17,7,13
215091,68361,1000,13,3/12/2020,176,2,240
215092,68362,994,7,3/12/2020,220,24,9
215093,68362,994,7,3/12/2020,94,72,18
215094,68363,1057,8,3/12/2020,31,8,13
215095,68363,1057,8,3/12/2020,74,7,285
215096,68363,1057,8,3/12/2020,161,10,108
215097,68364,571,14,3/12/2020,35,5,13
215098,68364,571,14,3/12/2020,29,1,13
215099,68364,571,14,3/12/2020,33,10,13
215100,68364,571,14,3/12/2020,102,8,35
215101,68365,59,2,3/12/2020,65,4,30
215102,68365,59,2,3/12/2020,218,100,38
215103,68365,59,2,3/12/2020,153,100,5
215104,68365,59,2,3/12/2020,25,4,13
215105,68366,804,8,3/14/2020,190,60,4
215106,68366,804,8,3/14/2020,92,60,18
215107,68366,804,8,3/14/2020,21,6,13
215108,68366,804,8,3/14/2020,17,2,13
215109,68366,804,8,3/14/2020,88,60,18
215110,68367,843,20,3/14/2020,196,96,4
215111,68367,843,20,3/14/2020,79,60,18
215112,68411,843,20,3/14/2020,78,72,18
215113,68368,909,2,3/14/2020,183,225,3
215114,68412,909,2,3/14/2020,80,120,18
215115,68369,135,7,3/14/2020,14,3,32
215116,68369,135,7,3/14/2020,124,8,32
215117,68370,577,14,3/14/2020,9,8,32
215118,68370,577,14,3/14/2020,13,7,32
215119,68370,577,14,3/14/2020,134,10,32
215120,68370,577,14,3/14/2020,10,3,32
215121,68370,577,14,3/14/2020,28,6,13
215122,68371,427,20,3/14/2020,171,90,32
215123,68371,427,20,3/14/2020,178,100,3
215124,68372,71,14,3/14/2020,226,120,9
215125,68372,71,14,3/14/2020,112,8,30
215126,68372,71,14,3/14/2020,198,48,4
215127,68372,71,14,3/14/2020,111,10,30
215128,68373,94,7,3/14/2020,72,3,230
215129,68373,94,7,3/14/2020,225,48,9
215130,68373,94,7,3/14/2020,158,70,105
215131,68373,94,7,3/14/2020,212,100,4
215132,68374,1012,3,3/14/2020,118,7,32
215133,68413,1012,3,3/14/2020,95,96,18
215134,68374,1012,3,3/14/2020,11,10,32
215135,68375,419,3,3/14/2020,103,4,35
215136,68414,419,3,3/14/2020,95,84,18
215137,68376,124,15,3/14/2020,108,7,25
215138,68376,124,15,3/14/2020,212,70,4
215139,68377,154,14,3/14/2020,171,90,32
215140,68377,154,14,3/14/2020,73,2,285
215141,68378,140,13,3/14/2020,66,1,45
215142,68378,140,13,3/14/2020,156,70,15
215143,68378,140,13,3/14/2020,190,60,4
215144,68415,1038,16,3/14/2020,77,120,18
215145,68379,1038,16,3/14/2020,164,80,112
215146,68380,32,3,3/14/2020,19,3,13
215147,68380,32,3,3/14/2020,70,2,230
215148,68381,591,20,3/14/2020,93,120,18
215149,68381,591,20,3/14/2020,73,5,285
215150,68381,591,20,3/14/2020,96,108,18
215151,68382,908,16,3/14/2020,76,120,18
215152,68382,908,16,3/14/2020,96,72,18
215153,68382,908,16,3/14/2020,33,9,13
215154,68382,908,16,3/14/2020,91,60,18
215155,68382,908,16,3/14/2020,194,24,4
215156,68383,8,16,3/14/2020,93,72,18
215157,68383,8,16,3/14/2020,9,7,32
215158,68383,8,16,3/14/2020,110,8,25
215159,68384,813,8,3/14/2020,94,96,18
215160,68384,813,8,3/14/2020,171,50,32
215161,68384,813,8,3/14/2020,176,2,240
215162,68384,813,8,3/14/2020,59,6,25
215163,68384,813,8,3/14/2020,213,8,87
215164,68385,173,20,3/14/2020,190,40,4
215165,68385,173,20,3/14/2020,101,24,18
215166,68385,173,20,3/14/2020,55,2,13
215167,68385,173,20,3/14/2020,129,2,32
215168,68385,173,20,3/14/2020,52,6,13
215169,68386,868,15,3/14/2020,22,2,13
215170,68386,868,15,3/14/2020,92,108,18
215171,68386,868,15,3/14/2020,60,8,25
215172,68386,868,15,3/14/2020,225,96,9
215173,68387,853,16,3/14/2020,186,75,2
215174,68387,853,16,3/14/2020,224,72,9
215175,68387,853,16,3/14/2020,21,5,13
215176,68388,807,16,3/14/2020,194,48,4
215177,68388,807,16,3/14/2020,55,9,13
215178,68389,996,8,3/14/2020,76,60,18
215179,68389,996,8,3/14/2020,23,6,13
215180,68389,996,8,3/14/2020,69,8,230
215181,68390,116,3,3/14/2020,219,100,50
215182,68390,116,3,3/14/2020,139,12,5
215183,68390,116,3,3/14/2020,155,100,24
215184,68390,116,3,3/14/2020,66,10,45
215185,68390,116,3,3/14/2020,164,50,112
215186,68391,534,15,3/14/2020,70,5,230
215187,68391,534,15,3/14/2020,68,6,230
215188,68391,534,15,3/14/2020,153,70,5
215189,68392,582,6,3/14/2020,117,5,34
215190,68392,582,6,3/14/2020,156,90,15
215191,68392,582,6,3/14/2020,65,9,30
215192,68393,90,14,3/14/2020,163,70,37
215193,68393,90,14,3/14/2020,133,10,32
215194,68393,90,14,3/14/2020,197,96,4
215195,68393,90,14,3/14/2020,47,9,13
215196,68394,62,16,3/14/2020,12,8,32
215197,68394,62,16,3/14/2020,101,96,18
215198,68394,62,16,3/14/2020,26,7,13
215199,68395,548,14,3/14/2020,58,8,25
215200,68395,548,14,3/14/2020,73,10,285
215201,68396,1023,6,3/14/2020,9,9,32
215202,68396,1023,6,3/14/2020,160,70,33
215203,68396,1023,6,3/14/2020,94,96,18
215204,68396,1023,6,3/14/2020,204,40,32
215205,68397,37,6,3/14/2020,66,4,45
215206,68397,37,6,3/14/2020,187,125,1
215207,68397,37,6,3/14/2020,223,240,9
215208,68397,37,6,3/14/2020,45,10,13
215209,68397,37,6,3/14/2020,196,144,4
215210,68398,947,7,3/14/2020,33,7,13
215211,68398,947,7,3/14/2020,160,70,33
215212,68399,442,13,3/14/2020,125,3,32
215213,68399,442,13,3/14/2020,136,4,32
215214,68399,442,13,3/14/2020,224,216,9
215215,68399,442,13,3/14/2020,152,2,16
215216,68400,86,16,3/14/2020,97,96,18
215217,68400,86,16,3/14/2020,13,7,32
215218,68401,584,16,3/14/2020,153,10,5
215219,68401,584,16,3/14/2020,187,25,1
215220,68402,425,6,3/14/2020,149,96,18
215221,68402,425,6,3/14/2020,47,6,13
215222,68402,425,6,3/14/2020,123,5,32
215223,68402,425,6,3/14/2020,173,30,105
215224,68402,425,6,3/14/2020,220,240,9
215225,68403,843,2,3/14/2020,112,9,30
215226,68403,843,2,3/14/2020,8,3,240
215227,68403,843,2,3/14/2020,176,4,240
215228,68403,843,2,3/14/2020,199,144,4
215229,68404,512,2,3/14/2020,8,4,240
215230,68404,512,2,3/14/2020,45,4,13
215231,68404,512,2,3/14/2020,59,8,25
215232,68405,873,20,3/14/2020,220,192,9
215233,68405,873,20,3/14/2020,177,250,1
215234,68406,411,14,3/14/2020,106,2,35
215235,68406,411,14,3/14/2020,200,144,4
215236,68407,188,13,3/14/2020,82,24,18
215237,68407,188,13,3/14/2020,21,8,13
215238,68407,188,13,3/14/2020,212,40,4
215239,68408,1054,20,3/14/2020,11,1,32
215240,68408,1054,20,3/14/2020,6,1,32
215241,68408,1054,20,3/14/2020,216,20,13
215242,68408,1054,20,3/14/2020,122,8,32
215243,68408,1054,20,3/14/2020,141,36,5
215244,68409,990,2,3/14/2020,19,3,13
215245,68409,990,2,3/14/2020,186,50,2
215246,68409,990,2,3/14/2020,85,12,18
215247,68409,990,2,3/14/2020,178,75,3
215248,68410,434,15,3/14/2020,11,4,32
215249,68410,434,15,3/14/2020,188,200,1
215250,68416,993,2,3/15/2020,47,5,13
215251,68416,993,2,3/15/2020,84,84,18
215252,68416,993,2,3/15/2020,108,9,25
215253,68416,993,2,3/15/2020,31,5,13
215254,68417,517,14,3/15/2020,200,96,4
215255,68417,517,14,3/15/2020,142,24,18
215256,68417,517,14,3/15/2020,76,72,18
215257,68417,517,14,3/15/2020,189,26,3
215258,68418,912,15,3/15/2020,71,10,230
215259,68418,912,15,3/15/2020,201,216,4
215260,68418,912,15,3/15/2020,146,36,18
215261,68418,912,15,3/15/2020,147,48,18
215262,68419,1045,14,3/15/2020,21,1,13
215263,68419,1045,14,3/15/2020,136,2,32
215264,68419,1045,14,3/15/2020,183,75,3
215265,68420,840,16,3/15/2020,45,2,13
215266,68420,840,16,3/15/2020,107,4,25
215267,68420,840,16,3/15/2020,46,4,13
215268,68420,840,16,3/15/2020,189,130,3
215269,68420,840,16,3/15/2020,219,90,50
215270,68421,58,7,3/15/2020,90,72,18
215271,68421,58,7,3/15/2020,89,48,18
215272,68421,58,7,3/15/2020,178,100,3
215273,68421,58,7,3/15/2020,164,10,112
215274,68422,526,20,3/15/2020,28,4,13
215275,68422,526,20,3/15/2020,42,10,13
215276,68422,526,20,3/15/2020,157,40,30
215277,68423,816,13,3/15/2020,7,4,32
215278,68423,816,13,3/15/2020,79,24,18
215279,68423,816,13,3/15/2020,10,8,32
215280,68423,816,13,3/15/2020,177,75,1
215281,68423,816,13,3/15/2020,101,108,18
215282,68424,535,20,3/15/2020,130,4,32
215283,68424,535,20,3/15/2020,191,108,4
215284,68425,1006,6,3/15/2020,71,3,230
215285,68425,1006,6,3/15/2020,154,80,20
215286,68425,1006,6,3/15/2020,5,5,32
215287,68425,1006,6,3/15/2020,111,1,30
215288,68425,1006,6,3/15/2020,149,120,18
215289,68426,436,6,3/15/2020,21,10,13
215290,68426,436,6,3/15/2020,219,90,50
215291,68427,804,6,3/15/2020,97,120,18
215292,68427,804,6,3/15/2020,67,8,230
215293,68427,804,6,3/15/2020,101,84,18
215294,68427,804,6,3/15/2020,15,5,240
215295,68427,804,6,3/15/2020,6,8,32
215296,68428,2,20,3/15/2020,147,48,18
215297,68428,2,20,3/15/2020,57,10,13
215298,68428,2,20,3/15/2020,148,96,18
215299,68429,897,14,3/15/2020,63,1,25
215300,68429,897,14,3/15/2020,61,4,25
215301,68429,897,14,3/15/2020,146,60,18
215302,68429,897,14,3/15/2020,108,2,25
215303,68430,460,13,3/15/2020,69,4,230
215304,68430,460,13,3/15/2020,119,4,32
215305,68430,460,13,3/15/2020,94,36,18
215306,68431,803,6,3/15/2020,188,75,1
215307,68431,803,6,3/15/2020,187,125,1
215308,68432,945,16,3/15/2020,194,120,4
215309,68432,945,16,3/15/2020,21,1,13
215310,68432,945,16,3/15/2020,26,8,13
215311,68433,504,6,3/15/2020,182,75,1
215312,68433,504,6,3/15/2020,20,2,13
215313,68433,504,6,3/15/2020,56,6,13
215314,68433,504,6,3/15/2020,213,9,87
215315,68433,504,6,3/15/2020,171,20,32
215316,68434,847,20,3/15/2020,118,9,32
215317,68434,847,20,3/15/2020,53,7,13
215318,68435,999,3,3/15/2020,222,168,9
215319,68435,999,3,3/15/2020,172,50,48
215320,68436,805,7,3/15/2020,164,60,112
215321,68436,805,7,3/15/2020,109,6,25
215322,68437,455,15,3/15/2020,152,2,16
215323,68486,455,15,3/15/2020,184,75,4
215324,68438,45,20,3/15/2020,56,1,13
215325,68438,45,20,3/15/2020,119,3,32
215326,68438,45,20,3/15/2020,17,8,13
215327,68438,45,20,3/15/2020,45,7,13
215328,68438,45,20,3/15/2020,198,96,4
215329,68487,494,3,3/15/2020,204,50,32
215330,68439,494,3,3/15/2020,13,3,32
215331,68440,543,8,3/15/2020,97,72,18
215332,68440,543,8,3/15/2020,201,216,4
215333,68440,543,8,3/15/2020,55,2,13
215334,68440,543,8,3/15/2020,198,120,4
215335,68441,953,14,3/15/2020,18,1,13
215336,68441,953,14,3/15/2020,159,70,18
215337,68441,953,14,3/15/2020,2,1,25
215338,68441,953,14,3/15/2020,202,192,4
215339,68442,431,3,3/15/2020,48,9,13
215340,68442,431,3,3/15/2020,158,30,105
215341,68443,590,2,3/15/2020,50,8,13
215342,68443,590,2,3/15/2020,129,3,32
215343,68443,590,2,3/15/2020,223,192,9
215344,68444,904,13,3/15/2020,101,72,18
215345,68444,904,13,3/15/2020,212,100,4
215346,68445,506,3,3/15/2020,157,30,30
215347,68445,506,3,3/15/2020,3,40,19
215348,68446,992,8,3/15/2020,179,225,1
215349,68446,992,8,3/15/2020,168,100,29
215350,68446,992,8,3/15/2020,214,1,90
215351,68446,992,8,3/15/2020,11,5,32
215352,68446,992,8,3/15/2020,101,108,18
215353,68447,133,6,3/15/2020,216,30,13
215354,68447,133,6,3/15/2020,3,20,19
215355,68448,136,7,3/15/2020,49,10,13
215356,68448,136,7,3/15/2020,107,7,25
215357,68449,890,8,3/15/2020,44,2,13
215358,68449,890,8,3/15/2020,7,3,32
215359,68449,890,8,3/15/2020,112,8,30
215360,68450,184,6,3/15/2020,34,8,13
215361,68450,184,6,3/15/2020,54,4,13
215362,68450,184,6,3/15/2020,159,40,18
215363,68450,184,6,3/15/2020,12,8,32
215364,68450,184,6,3/15/2020,223,216,9
215365,68451,994,3,3/15/2020,132,6,32
215366,68451,994,3,3/15/2020,139,120,5
215367,68452,438,8,3/15/2020,55,6,13
215368,68452,438,8,3/15/2020,16,3,13
215369,68453,835,14,3/15/2020,116,1,34
215370,68453,835,14,3/15/2020,136,10,32
215371,68454,24,14,3/15/2020,53,10,13
215372,68454,24,14,3/15/2020,185,200,2
215373,68454,24,14,3/15/2020,147,12,18
215374,68455,914,14,3/15/2020,25,9,13
215375,68455,914,14,3/15/2020,165,80,26
215376,68455,914,14,3/15/2020,211,40,4
215377,68455,914,14,3/15/2020,70,3,230
215378,68455,914,14,3/15/2020,107,9,25
215379,68456,1026,6,3/15/2020,28,8,13
215380,68456,1026,6,3/15/2020,5,7,32
215381,68456,1026,6,3/15/2020,109,6,25
215382,68457,567,20,3/15/2020,12,5,32
215383,68457,567,20,3/15/2020,205,60,32
215384,68457,567,20,3/15/2020,163,50,37
215385,68457,567,20,3/15/2020,6,2,32
215386,68458,899,8,3/15/2020,23,10,13
215387,68458,899,8,3/15/2020,42,6,13
215388,68458,899,8,3/15/2020,84,108,18
215389,68459,115,2,3/15/2020,31,6,13
215390,68459,115,2,3/15/2020,142,24,18
215391,68459,115,2,3/15/2020,148,120,18
215392,68459,115,2,3/15/2020,56,1,13
215393,68460,18,8,3/15/2020,50,7,13
215394,68460,18,8,3/15/2020,15,3,240
215395,68461,470,16,3/15/2020,201,24,4
215396,68461,470,16,3/15/2020,214,3,90
215397,68461,470,16,3/15/2020,182,25,1
215398,68461,470,16,3/15/2020,44,7,13
215399,68461,470,16,3/15/2020,197,24,4
215400,68462,943,3,3/15/2020,25,4,13
215401,68462,943,3,3/15/2020,4,9,32
215402,68463,882,3,3/15/2020,156,10,15
215403,68463,882,3,3/15/2020,218,40,38
215404,68464,836,2,3/15/2020,148,120,18
215405,68464,836,2,3/15/2020,115,5,34
215406,68464,836,2,3/15/2020,181,250,1
215407,68464,836,2,3/15/2020,32,9,13
215408,68465,141,16,3/15/2020,220,96,9
215409,68465,141,16,3/15/2020,142,120,18
215410,68465,141,16,3/15/2020,49,8,13
215411,68465,141,16,3/15/2020,137,3,32
215412,68465,141,16,3/15/2020,164,80,112
215413,68466,454,13,3/15/2020,151,4,16
215414,68466,454,13,3/15/2020,39,5,13
215415,68466,454,13,3/15/2020,223,96,9
215416,68466,454,13,3/15/2020,96,36,18
215417,68467,447,16,3/15/2020,31,6,13
215418,68467,447,16,3/15/2020,93,120,18
215419,68467,447,16,3/15/2020,74,5,285
215420,68467,447,16,3/15/2020,133,9,32
215421,68467,447,16,3/15/2020,160,80,33
215422,68468,1046,7,3/15/2020,116,8,34
215423,68468,1046,7,3/15/2020,7,1,32
215424,68468,1046,7,3/15/2020,136,3,32
215425,68469,169,14,3/15/2020,62,2,25
215426,68469,169,14,3/15/2020,10,3,32
215427,68469,169,14,3/15/2020,208,96,3
215428,68469,169,14,3/15/2020,100,120,18
215429,68470,509,8,3/15/2020,33,1,13
215430,68470,509,8,3/15/2020,223,24,9
215431,68470,509,8,3/15/2020,163,30,37
215432,68471,810,14,3/15/2020,84,108,18
215433,68471,810,14,3/15/2020,155,80,24
215434,68472,159,20,3/15/2020,180,250,1
215435,68472,159,20,3/15/2020,40,5,13
215436,68472,159,20,3/15/2020,1,3,25
215437,68472,159,20,3/15/2020,161,90,108
215438,68472,159,20,3/15/2020,16,3,13
215439,68473,109,15,3/15/2020,142,48,18
215440,68473,109,15,3/15/2020,115,7,34
215441,68473,109,15,3/15/2020,43,8,13
215442,68473,109,15,3/15/2020,108,2,25
215443,68474,479,8,3/15/2020,163,80,37
